492,97.9857,1.56,9601.1974,2.43,940780.0485,3.79
498,98.2179,1.59,9646.7558,2.52,947484.1043,4.01
486,102.145,1.61,10433.601,2.59,1065740.176,4.17
474,97.5357,1.54,9513.2127,2.37,927877.8672,3.65
492,96.4286,1.57,9298.4748,2.46,896638.9165,3.86
492,96.6536,1.60,9341.9183,2.56,902930.0435,4.09
468,97.9857,1.64,9601.1974,2.68,940780.0485,4.41
480,97.9893,1.67,9601.9029,2.78,940883.7452,4.65
492,95.9857,1.70,9213.2546,2.89,884340.6924,4.91
486,98.8929,1.52,9779.8056,2.31,967153.3441,3.51
480,101.786,1.55,10360.389,2.40,1054542.635,3.72
474,98.7714,1.58,9755.7894,2.49,963592.9828,3.94
492,98.4357,1.61,9689.5870,2.59,953801.2824,4.17
486,97.7643,1.63,9557.8583,2.65,934417.3315,4.33
480,101.905,1.50,10384.629,2.25,1058245.620,3.37
480,96.65,1.52,9341.22,2.31,902829.15,3.51
498,98.4321,1.55,9688.8783,2.40,953696.6387,3.72
498,97.5393,1.57,9513.9150,2.46,927980.6136,3.86
480,99.325,1.60,9865.455,2.56,979886.379,4.09
474,98.8839,1.50,9778.0256,2.25,966889.3134,3.37
486,98.5429,1.53,9710.7031,2.34,956920.8484,3.58
492,96.8786,1.56,9385.4631,2.43,909250.5291,3.79
504,96.7536,1.58,9361.2591,2.49,905735.5197,3.94
486,98.1107,1.48,9625.7094,2.19,944385.0925,3.24
480,90.2821,1.50,8150.8575,2.25,735876.5391,3.37
486,101.786,1.43,10360.389,2.04,1054542.635,2.92
474,96.5393,1.45,9319.8364,2.10,899730.4864,3.04
492,96.65,1.48,9341.22,2.19,902829.15,3.24
432,97.6464,1.51,9534.8194,2.28,931040.7922,3.44
486,95.8714,1.53,9191.3253,2.34,881185.2280,3.58
492,96.2143,1.56,9257.1915,2.43,890674.2024,3.79
492,101.905,1.59,10384.629,2.52,1058245.620,4.01
492,96.4321,1.61,9299.1499,2.59,896736.5540,4.17
492,95.875,1.58,9192.015,2.49,881284.498,3.94
486,94.9679,1.61,9018.9020,2.59,856506.1861,4.17
474,101.786,1.64,10360.389,2.68,1054542.635,4.41
486,98.775,1.67,9756.500,2.78,963698.349,4.65
480,98.3179,1.70,9666.4094,2.89,950381.0786,4.91
480,97.8786,1.72,9580.2203,2.95,937698.5543,5.08
492,101.786,1.52,10360.389,2.31,1054542.635,3.51
480,98.5536,1.55,9712.8120,2.40,957232.5959,3.72
498,97.9857,1.41,9601.1974,1.98,940780.0485,2.80
486,101.786,1.44,10360.389,2.07,1054542.635,2.98
480,98,1.46,9604,2.13,941192,3.11
